,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
155917,2008,1,25,5,2027.0,1955,2300.0,2224,UA,473,N466UA,273.0,269.0,244.0,36.0,32.0,ORD,SNA,1726,5.0,24.0,0,N,0,9.0,0.0,4.0,0.0,23.0
68821,2008,7,3,4,1122.0,1100,1855.0,1830,DL,826,N6706Q,273.0,270.0,237.0,25.0,22.0,SAN,ATL,1891,14.0,22.0,0,N,0,0.0,0.0,3.0,0.0,22.0
38663,2008,1,24,4,951.0,800,1829.0,1620,AA,24,N395AA,338.0,320.0,299.0,129.0,111.0,SFO,JFK,2586,21.0,18.0,0,N,0,111.0,0.0,18.0,0.0,0.0
119254,2008,11,28,5,1415.0,1240,1647.0,1512,YV,2837,N17358,92.0,92.0,74.0,95.0,95.0,BFL,PHX,425,5.0,13.0,0,N,0,95.0,0.0,0.0,0.0,0.0
41118,2008,10,17,5,1240.0,1115,1408.0,1241,9E,5890,85339E,88.0,86.0,54.0,87.0,85.0,LEX,DTW,296,14.0,20.0,0,N,0,0.0,0.0,2.0,0.0,85.0
196555,2008,7,23,3,1144.0,1125,1313.0,1300,9E,5701,86239E,89.0,95.0,75.0,13.0,19.0,OKC,MEM,432,4.0,10.0,0,N,0,,,,,
139641,2008,10,5,7,1513.0,1503,1810.0,1715,F9,387,N918FR,297.0,252.0,230.0,55.0,10.0,FLL,DEN,1703,56.0,11.0,0,N,0,3.0,0.0,52.0,0.0,0.0
28841,2008,7,17,4,1946.0,1925,2140.0,2114,NW,207,N523US,294.0,289.0,269.0,26.0,21.0,DTW,SEA,1927,8.0,17.0,0,N,0,21.0,0.0,5.0,0.0,0.0
176403,2008,12,25,4,1012.0,1005,1524.0,1525,WN,571,N375SW,192.0,200.0,175.0,-1.0,7.0,PDX,MCI,1481,5.0,12.0,0,N,0,,,,,
111078,2008,10,26,7,1346.0,1335,1755.0,1745,WN,1061,N495WN,129.0,130.0,111.0,10.0,11.0,PHX,AUS,872,4.0,14.0,0,N,0,,,,,
27651,2008,6,16,1,1946.0,1900,52.0,2245,CO,648,N14231,486.0,405.0,370.0,127.0,46.0,EWR,SFO,2565,22.0,94.0,0,N,0,0.0,0.0,127.0,0.0,0.0
199299,2008,1,8,2,2032.0,2015,2145.0,2130,MQ,3699,N817AE,73.0,75.0,50.0,15.0,17.0,DFW,SGF,364,4.0,19.0,0,N,0,15.0,0.0,0.0,0.0,0.0
193868,2008,7,21,1,1323.0,1305,1505.0,1450,MQ,3821,N849AE,102.0,105.0,75.0,15.0,18.0,DFW,MOB,540,3.0,24.0,0,N,0,15.0,0.0,0.0,0.0,0.0
123213,2008,5,14,3,856.0,630,950.0,731,YV,7190,N456YV,54.0,61.0,38.0,139.0,146.0,EGE,DEN,121,7.0,9.0,0,N,0,0.0,139.0,0.0,0.0,0.0
109126,2008,7,22,2,1805.0,1750,2121.0,2115,CO,302,N75851,376.0,385.0,314.0,6.0,15.0,EWR,LAX,2454,12.0,50.0,0,N,0,,,,,
151757,2008,1,12,6,1055.0,924,1305.0,1130,AS,355,N778AS,130.0,126.0,104.0,95.0,91.0,OAK,SEA,671,6.0,20.0,0,N,0,4.0,0.0,4.0,0.0,87.0
59207,2008,3,10,1,1605.0,1545,1717.0,1655,OH,5170,N965CA,72.0,70.0,50.0,22.0,20.0,CVG,PIT,256,8.0,14.0,0,N,0,20.0,0.0,2.0,0.0,0.0
43311,2008,8,26,2,1123.0,1115,1435.0,1429,FL,103,N317AT,132.0,134.0,112.0,6.0,8.0,DFW,ATL,732,9.0,11.0,0,N,0,,,,,
4723,2008,1,26,6,57.0,50,725.0,754,DL,1656,N6715C,208.0,244.0,192.0,-29.0,7.0,LAX,CVG,1900,3.0,13.0,0,N,0,,,,,
145613,2008,4,1,2,2132.0,2004,2221.0,2057,UA,1624,N485UA,109.0,113.0,95.0,84.0,88.0,DEN,PHX,602,5.0,9.0,0,N,0,12.0,0.0,0.0,0.0,72.0
100547,2008,5,20,2,1257.0,1240,1333.0,1330,WN,786,N439WN,96.0,110.0,81.0,3.0,17.0,DEN,PHX,602,5.0,10.0,0,N,0,,,,,
43020,2008,11,30,7,1602.0,1441,1806.0,1705,DL,1580,N658DL,124.0,144.0,99.0,61.0,81.0,ATL,BDL,859,6.0,19.0,0,N,0,20.0,0.0,0.0,0.0,41.0
56994,2008,3,19,3,1835.0,1828,2010.0,2010,XE,2941,N11106,95.0,102.0,80.0,0.0,7.0,XNA,IAH,438,5.0,10.0,0,N,0,,,,,
201387,2008,6,26,4,1531.0,1500,1721.0,1650,WN,2184,N749SW,230.0,230.0,214.0,31.0,31.0,MDW,LAS,1521,6.0,10.0,0,N,0,0.0,0.0,0.0,0.0,31.0
180681,2008,6,20,5,1922.0,1855,12.0,2259,XE,1256,N34111,230.0,184.0,194.0,73.0,27.0,OMA,EWR,1133,17.0,19.0,0,N,0,0.0,0.0,46.0,0.0,27.0
136700,2008,2,21,4,1926.0,1840,2128.0,2100,EV,4880,N871AS,122.0,140.0,106.0,28.0,46.0,ATL,PVD,903,3.0,13.0,0,N,0,26.0,2.0,0.0,0.0,0.0
59913,2008,10,16,4,824.0,815,1138.0,1130,AA,1212,N4WMAA,134.0,135.0,113.0,8.0,9.0,DEN,ORD,888,7.0,14.0,0,N,0,,,,,
116999,2008,12,25,4,1836.0,1830,2229.0,2215,WN,2381,N360SW,173.0,165.0,148.0,14.0,6.0,SEA,PHX,1107,8.0,17.0,0,N,0,,,,,
193466,2008,4,1,2,1551.0,1532,1644.0,1635,OO,5445,N296SW,53.0,63.0,41.0,9.0,19.0,SBP,SFO,191,4.0,8.0,0,N,0,,,,,
127373,2008,4,26,6,1859.0,1840,2032.0,2015,MQ,4757,N715AE,93.0,95.0,47.0,17.0,19.0,JFK,DCA,213,3.0,43.0,0,N,0,0.0,0.0,0.0,0.0,17.0
109929,2008,6,23,1,1149.0,1135,1406.0,1400,WN,69,N212WN,77.0,85.0,56.0,6.0,14.0,LAS,SLC,368,3.0,18.0,0,N,0,,,,,
126472,2008,12,6,6,1616.0,1610,1656.0,1700,OO,6680,N738SK,40.0,50.0,27.0,-4.0,6.0,DEN,ASE,125,3.0,10.0,0,N,0,,,,,
22038,2008,8,21,4,1747.0,1740,1821.0,1815,AA,1033,N580AA,94.0,95.0,75.0,6.0,7.0,DFW,ELP,551,4.0,15.0,0,N,0,,,,,
196551,2008,4,15,2,1217.0,1200,1356.0,1359,EV,4719,N920EV,99.0,119.0,79.0,-3.0,17.0,MDT,ATL,619,9.0,11.0,0,N,0,,,,,
164927,2008,8,21,4,854.0,830,1052.0,1025,MQ,3459,N672AE,118.0,115.0,88.0,27.0,24.0,DFW,VPS,626,8.0,22.0,0,N,0,24.0,0.0,3.0,0.0,0.0
84464,2008,7,13,7,2137.0,2125,2149.0,2130,WN,2717,N432WN,72.0,65.0,48.0,19.0,12.0,DTW,MDW,229,5.0,19.0,0,N,0,6.0,0.0,7.0,0.0,6.0
180411,2008,1,14,1,1840.0,1827,2042.0,1955,OH,5168,N642CA,122.0,88.0,58.0,47.0,13.0,SDF,ATL,321,44.0,20.0,0,N,0,0.0,13.0,34.0,0.0,0.0
200466,2008,5,16,5,716.0,605,831.0,730,9E,2954,85259E,75.0,85.0,55.0,61.0,71.0,SCE,DTW,300,7.0,13.0,0,N,0,61.0,0.0,0.0,0.0,0.0
107442,2008,10,15,3,1525.0,1505,1820.0,1820,AA,2022,N446AA,115.0,135.0,100.0,0.0,20.0,BNA,LGA,764,7.0,8.0,0,N,0,,,,,
8891,2008,3,19,3,1918.0,1740,2131.0,1957,XE,2396,N15980,133.0,137.0,96.0,94.0,98.0,EWR,DTW,487,8.0,29.0,0,N,0,13.0,0.0,0.0,0.0,81.0
133498,2008,2,7,4,819.0,735,956.0,926,9E,5881,84889E,97.0,111.0,68.0,30.0,44.0,TYS,DTW,443,14.0,15.0,0,N,0,30.0,0.0,0.0,0.0,0.0
106653,2008,10,19,7,659.0,610,917.0,850,AA,1845,N5CEAA,138.0,160.0,122.0,27.0,49.0,IAD,MIA,921,3.0,13.0,0,N,0,27.0,0.0,0.0,0.0,0.0
90743,2008,6,30,1,721.0,715,901.0,855,MQ,3542,N516AE,160.0,160.0,140.0,6.0,6.0,CLE,DFW,1021,8.0,12.0,0,N,0,,,,,
61688,2008,7,19,6,1531.0,1520,1637.0,1635,WN,2064,N369SW,66.0,75.0,52.0,2.0,11.0,SJC,LAX,308,7.0,7.0,0,N,0,,,,,
152497,2008,10,7,2,1036.0,1017,1311.0,1249,OO,5859,N956SW,95.0,92.0,70.0,22.0,19.0,DEN,FSD,483,4.0,21.0,0,N,0,0.0,0.0,3.0,0.0,19.0
196007,2008,3,28,5,1629.0,1552,1852.0,1817,OO,6071,N740SK,143.0,145.0,127.0,35.0,37.0,LAX,PDX,834,3.0,13.0,0,N,0,35.0,0.0,0.0,0.0,0.0
112617,2008,3,5,3,657.0,642,1030.0,902,NW,265,N504US,333.0,260.0,238.0,88.0,15.0,DTW,PHX,1671,4.0,91.0,0,N,0,0.0,0.0,88.0,0.0,0.0
38578,2008,7,11,5,1713.0,1635,1817.0,1743,NW,868,N751NW,64.0,68.0,48.0,34.0,38.0,GFK,MSP,284,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,34.0
11958,2008,2,4,1,709.0,700,1122.0,1133,B6,620,N198JB,193.0,213.0,177.0,-11.0,9.0,HOU,JFK,1428,5.0,11.0,0,N,0,,,,,
33101,2008,1,15,2,1700.0,1615,1745.0,1705,EV,4777,N331CA,105.0,110.0,85.0,40.0,45.0,ATL,STL,483,5.0,15.0,0,N,0,40.0,0.0,0.0,0.0,0.0
43715,2008,4,19,6,1020.0,1010,1245.0,1245,AS,87,N559AS,205.0,215.0,193.0,0.0,10.0,SEA,ANC,1449,5.0,7.0,0,N,0,,,,,
132790,2008,1,4,5,732.0,715,939.0,941,DL,1803,N665DN,127.0,146.0,92.0,-2.0,17.0,PHL,ATL,665,8.0,27.0,0,N,0,,,,,
117998,2008,3,16,7,1157.0,1147,1234.0,1227,OH,5007,N690CA,37.0,40.0,23.0,7.0,10.0,SDF,CVG,83,3.0,11.0,0,N,0,,,,,
58025,2008,6,17,2,1013.0,1005,1133.0,1133,US,1195,N121UW,80.0,88.0,59.0,0.0,8.0,PHX,LAX,370,6.0,15.0,0,N,0,,,,,
14915,2008,2,17,7,2006.0,2000,2344.0,2330,AA,1320,N3CUAA,158.0,150.0,132.0,14.0,6.0,DFW,FLL,1119,6.0,20.0,0,N,0,,,,,
199071,2008,2,4,1,1227.0,1215,1534.0,1530,AA,490,N4XGAA,127.0,135.0,109.0,4.0,12.0,DFW,JAX,919,8.0,10.0,0,N,0,,,,,
202073,2008,11,21,5,2017.0,1940,2155.0,2120,OO,2879,N407SW,158.0,160.0,117.0,35.0,37.0,EWR,MKE,725,5.0,36.0,0,N,0,0.0,0.0,0.0,0.0,35.0
41354,2008,12,31,3,1631.0,1545,1850.0,1810,DL,96,N903DE,139.0,145.0,104.0,40.0,46.0,ATL,JFK,760,18.0,17.0,0,N,0,0.0,0.0,40.0,0.0,0.0
107274,2008,3,14,5,1034.0,940,1123.0,1030,WN,20,N611SW,49.0,50.0,34.0,53.0,54.0,CRP,HOU,187,7.0,8.0,0,N,0,0.0,0.0,0.0,0.0,53.0
146143,2008,12,27,6,651.0,645,1208.0,1203,CO,1598,N87512,197.0,198.0,167.0,5.0,6.0,SNA,IAH,1347,9.0,21.0,0,N,0,,,,,
153684,2008,5,12,1,928.0,915,1037.0,1025,WN,2338,N669SW,69.0,70.0,57.0,12.0,13.0,ONT,OAK,361,5.0,7.0,0,N,0,,,,,
17720,2008,6,23,1,1113.0,1056,1327.0,1309,FL,409,N286AT,134.0,133.0,114.0,18.0,17.0,IND,MCO,828,6.0,14.0,0,N,0,17.0,0.0,1.0,0.0,0.0
113310,2008,2,15,5,2241.0,2100,201.0,25,AA,1555,N080AA,140.0,145.0,122.0,96.0,101.0,MIA,SJU,1045,5.0,13.0,0,N,0,92.0,0.0,0.0,0.0,4.0
74567,2008,4,29,2,1420.0,1330,1621.0,1502,OH,5408,N810CA,121.0,92.0,65.0,79.0,50.0,BWI,BOS,370,6.0,50.0,0,N,0,0.0,0.0,79.0,0.0,0.0
115113,2008,6,22,7,1622.0,1535,42.0,4,CO,649,N78511,320.0,329.0,293.0,38.0,47.0,SFO,EWR,2565,12.0,15.0,0,N,0,0.0,38.0,0.0,0.0,0.0
139016,2008,6,1,7,1729.0,1713,46.0,53,US,76,N805AW,257.0,280.0,230.0,-7.0,16.0,LAS,BWI,2106,7.0,20.0,0,N,0,,,,,
6318,2008,3,12,3,919.0,910,1024.0,1015,MQ,3652,N844AE,65.0,65.0,46.0,9.0,9.0,LBB,DFW,282,4.0,15.0,0,N,0,,,,,
30097,2008,6,10,2,1322.0,1310,1516.0,1520,WN,1845,N436WN,114.0,130.0,95.0,-4.0,12.0,SEA,OAK,671,5.0,14.0,0,N,0,,,,,
155215,2008,12,26,5,806.0,740,1025.0,1005,WN,953,N256WN,199.0,205.0,184.0,20.0,26.0,STL,SLC,1156,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,20.0
30533,2008,1,18,5,1205.0,1150,1214.0,1205,WN,2612,N366SW,69.0,75.0,58.0,9.0,15.0,TUS,SAN,367,3.0,8.0,0,N,0,,,,,
158483,2008,4,1,2,1229.0,1220,1245.0,1235,WN,3676,N347SW,136.0,135.0,125.0,10.0,9.0,MAF,LAS,796,5.0,6.0,0,N,0,,,,,
131284,2008,1,3,4,1226.0,1215,1318.0,1320,AA,2241,N613AA,112.0,125.0,99.0,-2.0,11.0,DFW,GUC,678,3.0,10.0,0,N,0,,,,,
143785,2008,7,1,2,1308.0,1159,1431.0,1329,UA,1179,N419UA,83.0,90.0,52.0,62.0,69.0,SFO,LAX,337,14.0,17.0,0,N,0,0.0,0.0,0.0,0.0,62.0
163314,2008,4,4,5,2004.0,1945,2151.0,2138,US,1461,N929UW,107.0,113.0,91.0,13.0,19.0,CLT,RSW,600,4.0,12.0,0,N,0,,,,,
113152,2008,4,3,4,1743.0,1720,1853.0,1830,WN,223,N305SW,70.0,70.0,57.0,23.0,23.0,BDL,BWI,283,7.0,6.0,0,N,0,4.0,0.0,0.0,0.0,19.0
35271,2008,4,12,6,912.0,845,1021.0,1005,NW,1191,N596NW,249.0,260.0,219.0,16.0,27.0,DTW,LAS,1750,10.0,20.0,0,N,0,16.0,0.0,0.0,0.0,0.0
99565,2008,6,1,7,1022.0,1000,1247.0,1225,AA,450,N4WNAA,145.0,145.0,118.0,22.0,22.0,DFW,MSP,852,7.0,20.0,0,N,0,0.0,0.0,0.0,0.0,22.0
13545,2008,7,2,3,1628.0,1451,2013.0,1814,AS,56,N780AS,165.0,143.0,141.0,119.0,97.0,JNU,SEA,909,7.0,17.0,0,N,0,0.0,0.0,22.0,0.0,97.0
45997,2008,3,2,7,1005.0,940,1107.0,1045,OO,3736,N581SW,62.0,65.0,45.0,22.0,25.0,TWF,SLC,175,8.0,9.0,0,N,0,0.0,0.0,0.0,0.0,22.0
6155,2008,11,30,7,1811.0,1715,2323.0,2044,NW,1792,N945N,,149.0,,,56.0,MSP,ATL,906,14.0,16.0,0,N,1,,,,,
42389,2008,3,9,7,1238.0,1220,1351.0,1343,XE,2962,N16147,133.0,143.0,109.0,8.0,18.0,IAH,COS,809,7.0,17.0,0,N,0,,,,,
119232,2008,9,18,4,1740.0,1700,1820.0,1738,OO,5427,N220SW,40.0,38.0,19.0,42.0,40.0,MRY,SFO,77,5.0,16.0,0,N,0,0.0,0.0,2.0,0.0,40.0
177063,2008,4,4,5,1340.0,1331,1622.0,1605,NW,426,N375NC,162.0,154.0,140.0,17.0,9.0,DTW,MCO,957,7.0,15.0,0,N,0,9.0,0.0,8.0,0.0,0.0
147850,2008,2,20,3,1901.0,1715,225.0,100,WN,2732,N214WN,264.0,285.0,237.0,85.0,106.0,LAS,PHL,2176,7.0,20.0,0,N,0,0.0,0.0,0.0,0.0,85.0
35151,2008,2,29,5,1215.0,1155,1338.0,1334,OO,6021,N753SK,143.0,159.0,126.0,4.0,20.0,ORD,COS,911,5.0,12.0,0,N,0,,,,,
173883,2008,4,3,4,1637.0,1610,1752.0,1737,FL,740,N996AT,75.0,87.0,60.0,15.0,27.0,ATL,MCO,403,7.0,8.0,0,N,0,0.0,0.0,0.0,0.0,15.0
200163,2008,7,14,1,1122.0,1115,1229.0,1228,XE,103,N13161,127.0,133.0,112.0,1.0,7.0,COS,ONT,789,4.0,11.0,0,N,0,,,,,
57024,2008,7,17,4,2137.0,2048,544.0,500,DL,1212,N143DA,307.0,312.0,286.0,44.0,49.0,OGG,LAX,2486,8.0,13.0,0,N,0,44.0,0.0,0.0,0.0,0.0
67034,2008,8,30,6,906.0,850,1151.0,1059,XE,2952,N13958,165.0,129.0,95.0,52.0,16.0,EWR,IND,644,6.0,64.0,0,N,0,16.0,0.0,36.0,0.0,0.0
2449,2008,3,4,2,1140.0,1035,1352.0,1240,MQ,4854,N725AE,132.0,125.0,101.0,72.0,65.0,LGA,DTW,501,11.0,20.0,0,N,0,0.0,0.0,7.0,0.0,65.0
136244,2008,4,21,1,1355.0,1320,1718.0,1625,AA,749,N3AXAA,203.0,185.0,154.0,53.0,35.0,LGA,MIA,1097,5.0,44.0,0,N,0,0.0,0.0,24.0,0.0,29.0
74291,2008,5,3,6,1039.0,1030,1206.0,1159,US,2028,N722US,87.0,89.0,61.0,7.0,9.0,DCA,BOS,399,9.0,17.0,0,N,0,,,,,
21143,2008,8,15,5,1145.0,1100,1247.0,1215,WN,2420,N647SW,62.0,75.0,51.0,32.0,45.0,LAX,OAK,337,4.0,7.0,0,N,0,18.0,0.0,0.0,0.0,14.0
47848,2008,9,15,1,950.0,940,1132.0,1130,MQ,3841,N923AE,102.0,110.0,86.0,2.0,10.0,DFW,DSM,624,3.0,13.0,0,N,0,,,,,
33996,2008,2,24,7,21.0,2350,721.0,720,US,49,N915AW,240.0,270.0,214.0,1.0,31.0,LAS,DCA,2089,5.0,21.0,0,N,0,,,,,
106890,2008,7,15,2,1827.0,1609,1924.0,1701,EV,4404,N754EV,57.0,52.0,30.0,143.0,138.0,ATL,TYS,152,2.0,25.0,0,N,0,138.0,0.0,5.0,0.0,0.0
7542,2008,12,17,3,1734.0,1700,1921.0,1840,9E,2994,86969E,107.0,100.0,73.0,41.0,34.0,BGM,DTW,378,10.0,24.0,0,N,0,0.0,0.0,7.0,0.0,34.0
39349,2008,4,4,5,2105.0,2055,2208.0,2205,WN,657,N465WN,63.0,70.0,50.0,3.0,10.0,SAN,PHX,304,6.0,7.0,0,N,0,,,,,
11070,2008,7,3,4,1651.0,1630,1729.0,1710,AA,1312,N629AA,38.0,40.0,18.0,19.0,21.0,STT,SJU,68,5.0,15.0,0,N,0,0.0,0.0,0.0,0.0,19.0
71412,2008,7,11,5,1535.0,1510,1728.0,1710,MQ,3806,N935AE,113.0,120.0,92.0,18.0,25.0,EVV,DFW,642,14.0,7.0,0,N,0,0.0,0.0,0.0,0.0,18.0
162649,2008,3,31,1,2205.0,2150,2203.0,2142,EV,4309,N970EV,58.0,52.0,32.0,21.0,15.0,ATL,DHN,171,3.0,23.0,0,N,0,15.0,0.0,6.0,0.0,0.0
170675,2008,6,14,6,626.0,620,1131.0,1126,DL,968,N666DN,185.0,186.0,163.0,5.0,6.0,ABQ,ATL,1269,13.0,9.0,0,N,0,,,,,
53029,2008,8,10,7,1425.0,1405,1541.0,1536,OO,6477,N955SW,76.0,91.0,63.0,5.0,20.0,SMF,LAX,373,4.0,9.0,0,N,0,,,,,
182100,2008,9,12,5,2255.0,2235,2352.0,2330,AA,1410,N577AA,57.0,55.0,39.0,22.0,20.0,DFW,TUL,237,3.0,15.0,0,N,0,0.0,0.0,2.0,0.0,20.0
96970,2008,1,16,3,2010.0,1955,2127.0,2116,US,1786,N455UW,77.0,81.0,59.0,11.0,15.0,JAX,CLT,329,5.0,13.0,0,N,0,,,,,
26246,2008,7,19,6,1701.0,1655,1825.0,1820,WN,1919,N440LV,84.0,85.0,72.0,5.0,6.0,OAK,SAN,446,2.0,10.0,0,N,0,,,,,
107629,2008,3,7,5,1903.0,1845,2216.0,2148,DL,1847,N955DL,193.0,183.0,159.0,28.0,18.0,LGA,MCO,950,9.0,25.0,0,N,0,0.0,0.0,10.0,0.0,18.0
20462,2008,7,14,1,815.0,700,957.0,844,DL,599,N373DA,102.0,104.0,74.0,73.0,75.0,PIT,ATL,526,9.0,19.0,0,N,0,73.0,0.0,0.0,0.0,0.0
154364,2008,2,12,2,755.0,640,858.0,743,9E,5834,88919E,63.0,63.0,25.0,75.0,75.0,FWA,DTW,128,11.0,27.0,0,N,0,75.0,0.0,0.0,0.0,0.0
157642,2008,4,12,6,2010.0,1927,2340.0,2310,AS,131,N586AS,390.0,403.0,365.0,30.0,43.0,ORD,ANC,2846,4.0,21.0,0,N,0,0.0,0.0,0.0,0.0,30.0
201907,2008,2,3,7,1619.0,1610,1842.0,1825,9E,5826,85059E,143.0,135.0,104.0,17.0,9.0,ORF,DTW,529,19.0,20.0,0,N,0,0.0,0.0,8.0,0.0,9.0
48582,2008,5,2,5,2133.0,2105,2216.0,2149,EV,4587,N871AS,103.0,104.0,88.0,27.0,28.0,CVG,SGF,491,3.0,12.0,0,N,0,27.0,0.0,0.0,0.0,0.0
36174,2008,7,2,3,2200.0,2145,2257.0,2230,WN,275,N408WN,57.0,45.0,31.0,27.0,15.0,TPA,PBI,174,5.0,21.0,0,N,0,15.0,0.0,12.0,0.0,0.0
4087,2008,4,19,6,1612.0,1513,1803.0,1705,UA,1581,N486UA,171.0,172.0,149.0,58.0,59.0,TPA,ORD,1012,8.0,14.0,0,N,0,0.0,0.0,0.0,0.0,58.0
54172,2008,1,9,3,824.0,730,913.0,843,9E,5930,88559E,109.0,133.0,86.0,30.0,54.0,GRR,MEM,591,4.0,19.0,0,N,0,30.0,0.0,0.0,0.0,0.0
117729,2008,8,15,5,1039.0,1020,1210.0,1149,B6,1104,N273JB,91.0,89.0,74.0,21.0,19.0,RDU,JFK,426,7.0,10.0,0,N,0,9.0,0.0,2.0,0.0,10.0
64931,2008,10,21,2,846.0,818,1022.0,1018,OO,5763,N220SW,96.0,120.0,82.0,4.0,28.0,OTH,SFO,412,4.0,10.0,0,N,0,,,,,
129110,2008,3,18,2,515.0,500,1006.0,900,B6,740,N523JB,291.0,240.0,243.0,66.0,15.0,PSE,JFK,1617,10.0,38.0,0,N,0,15.0,0.0,51.0,0.0,0.0
148358,2008,9,25,4,1415.0,1337,1849.0,1729,XE,3092,N14116,214.0,172.0,171.0,80.0,38.0,MCI,EWR,1092,17.0,26.0,0,N,0,0.0,0.0,80.0,0.0,0.0
138710,2008,10,7,2,1935.0,1905,2207.0,2120,AA,2360,N584AA,92.0,75.0,54.0,47.0,30.0,ORD,DTW,235,15.0,23.0,0,N,0,14.0,0.0,33.0,0.0,0.0
18713,2008,1,6,7,2012.0,1925,2149.0,2110,WN,625,N352SW,97.0,105.0,83.0,39.0,47.0,PDX,SJC,569,3.0,11.0,0,N,0,12.0,0.0,0.0,0.0,27.0
47970,2008,10,12,7,1441.0,1430,2011.0,2020,WN,796,N352SW,210.0,230.0,198.0,-9.0,11.0,LAX,MDW,1750,3.0,9.0,0,N,0,,,,,
189113,2008,9,29,1,2145.0,2050,2230.0,2140,WN,197,N395SW,45.0,50.0,31.0,50.0,55.0,DAL,OKC,181,3.0,11.0,0,N,0,46.0,0.0,0.0,0.0,4.0
41004,2008,3,17,1,1903.0,1848,2219.0,2206,NW,678,N371NB,136.0,138.0,103.0,13.0,15.0,MSP,IAD,908,6.0,27.0,0,N,0,,,,,
31718,2008,12,21,7,2136.0,2050,13.0,2315,WN,2017,N697SW,157.0,145.0,135.0,58.0,46.0,BWI,PBI,883,5.0,17.0,0,N,0,0.0,0.0,12.0,0.0,46.0
35107,2008,8,28,4,1233.0,1005,1330.0,1108,OO,5440,N223SW,57.0,63.0,39.0,142.0,148.0,SMX,LAX,135,10.0,8.0,0,N,0,142.0,0.0,0.0,0.0,0.0
21224,2008,1,2,3,1645.0,1615,2002.0,1929,EV,4709,N684BR,137.0,134.0,91.0,33.0,30.0,ATW,ATL,765,35.0,11.0,0,N,0,6.0,0.0,3.0,0.0,24.0
150315,2008,7,13,7,1237.0,1135,1431.0,1335,XE,2993,N17115,174.0,180.0,148.0,56.0,62.0,EWR,MSP,1008,4.0,22.0,0,N,0,10.0,0.0,0.0,0.0,46.0
186773,2008,11,13,4,1906.0,1750,2039.0,1910,EV,5663,N848AS,93.0,80.0,70.0,89.0,76.0,GNV,ATL,300,13.0,10.0,0,N,0,13.0,0.0,21.0,0.0,55.0
86566,2008,7,5,6,1133.0,1125,1501.0,1505,MQ,3635,N501BG,148.0,160.0,130.0,-4.0,8.0,DFW,CLE,1021,4.0,14.0,0,N,0,,,,,
59387,2008,3,24,1,1602.0,1532,1633.0,1625,9E,2990,87589E,91.0,113.0,75.0,8.0,30.0,DTW,RST,477,2.0,14.0,0,N,0,,,,,
77204,2008,3,19,3,940.0,820,1039.0,940,WN,341,N742SW,59.0,80.0,48.0,59.0,80.0,DEN,ABQ,349,3.0,8.0,0,N,0,0.0,0.0,0.0,0.0,59.0
189132,2008,5,11,7,1516.0,1510,1846.0,1818,CO,201,N35271,210.0,188.0,174.0,28.0,6.0,EWR,FLL,1065,11.0,25.0,0,N,0,6.0,0.0,22.0,0.0,0.0
167948,2008,2,26,2,1851.0,1835,2052.0,2030,WN,2440,N600WN,121.0,115.0,100.0,22.0,16.0,AUS,BNA,756,8.0,13.0,0,N,0,0.0,0.0,6.0,0.0,16.0
149570,2008,3,9,7,2127.0,2115,2204.0,2157,OO,3785,N862AS,97.0,102.0,80.0,7.0,12.0,SLC,PSC,521,2.0,15.0,0,N,0,,,,,
102871,2008,11,17,1,1258.0,1250,1433.0,1421,OO,5773,N292UX,95.0,91.0,70.0,12.0,8.0,LAS,FAT,258,6.0,19.0,0,N,0,,,,,
22334,2008,9,29,1,1702.0,1646,1851.0,1844,FL,144,N977AT,109.0,118.0,82.0,7.0,16.0,ATL,DTW,594,8.0,19.0,0,N,0,,,,,
60520,2008,1,14,1,1123.0,945,1308.0,1133,YV,7325,N649BR,45.0,48.0,23.0,95.0,98.0,ORD,SBN,84,2.0,20.0,0,N,0,95.0,0.0,0.0,0.0,0.0
70877,2008,12,11,4,1905.0,1855,2054.0,2053,DL,1198,N915DL,109.0,118.0,81.0,1.0,10.0,ATL,DTW,594,7.0,21.0,0,N,0,,,,,
111616,2008,11,7,5,736.0,730,952.0,938,OH,6356,N693CA,136.0,128.0,113.0,14.0,6.0,CVG,BOS,752,7.0,16.0,0,N,0,,,,,
105321,2008,6,19,4,1555.0,1535,1544.0,1520,OO,2641,N496CA,49.0,45.0,30.0,24.0,20.0,GRR,MKE,120,7.0,12.0,0,N,0,20.0,0.0,4.0,0.0,0.0
23352,2008,4,10,4,2055.0,1950,2153.0,2055,WN,431,N756SA,118.0,125.0,105.0,58.0,65.0,BWI,MDW,611,3.0,10.0,0,N,0,0.0,32.0,0.0,0.0,26.0
69939,2008,5,28,3,913.0,905,1246.0,1225,AA,179,N329AA,393.0,380.0,357.0,21.0,8.0,JFK,SFO,2586,5.0,31.0,0,N,0,8.0,0.0,13.0,0.0,0.0
